phase_rad,port0_transmission,port1_transmission
2.92545108,0.0116339,0.9883661
2.92670772,0.01149953,0.98850047
2.92796435,0.01136594,0.98863406
2.92922099,0.01123312,0.98876688
2.93047763,0.01110107,0.98889893
2.93173426,0.01096979,0.98903021
2.9329909,0.01083928,0.98916072
2.93424754,0.01070955,0.98929045
2.93550418,0.01058059,0.98941941
2.93676081,0.0104524,0.9895476
2.93801745,0.01032498,0.98967502
2.93927409,0.01019834,0.98980166
2.94053072,0.01007247,0.98992753
2.94178736,0.00994738,0.99005262
2.943044,0.00982306,0.99017694
2.94430063,0.00969951,0.99030049
2.94555727,0.00957674,0.99042326
2.94681391,0.00945474,0.99054526
2.94807055,0.00933352,0.99066648
2.94932718,0.00921307,0.99078693
2.95058382,0.0090934,0.9909066
2.95184046,0.0089745,0.9910255
2.95309709,0.00885637,0.99114363
2.95435373,0.00873903,0.99126097
2.95561037,0.00862246,0.99137754
2.95686701,0.00850666,0.99149334
2.95812364,0.00839164,0.99160836
2.95938028,0.0082774,0.9917226
2.96063692,0.00816393,0.99183607
2.96189355,0.00805124,0.99194876
2.96315019,0.00793933,0.99206067
2.96440683,0.00782819,0.99217181
2.96566346,0.00771783,0.99228217
2.9669201,0.00760825,0.99239175
2.96817674,0.00749945,0.99250055
2.96943338,0.00739142,0.99260858
2.97069001,0.00728417,0.99271583
2.97194665,0.0071777,0.9928223
2.97320329,0.00707201,0.99292799
2.97445992,0.0069671,0.9930329
2.97571656,0.00686296,0.99313704
2.9769732,0.00675961,0.99324039
2.97822984,0.00665703,0.99334297
2.97948647,0.00655523,0.99344477
2.98074311,0.00645421,0.99354579
2.98199975,0.00635397,0.99364603
2.98325638,0.00625451,0.99374549
2.98451302,0.00615583,0.99384417
2.98576966,0.00605793,0.99394207
2.9870263,0.00596081,0.99403919
2.98828293,0.00586447,0.99413553
2.98953957,0.00576891,0.99423109
2.99079621,0.00567413,0.99432587
2.99205284,0.00558013,0.99441987
2.99330948,0.00548691,0.99451309
2.99456612,0.00539447,0.99460553
2.99582275,0.00530282,0.99469718
2.99707939,0.00521194,0.99478806
2.99833603,0.00512185,0.99487815
2.99959267,0.00503253,0.99496747
3.0008493,0.004944,0.995056
3.00210594,0.00485625,0.99514375
3.00336258,0.00476929,0.99523071
3.00461921,0.0046831,0.9953169
3.00587585,0.0045977,0.9954023
3.00713249,0.00451308,0.99548692
3.00838913,0.00442924,0.99557076
3.00964576,0.00434618,0.99565382
3.0109024,0.00426391,0.99573609
3.01215904,0.00418242,0.99581758
3.01341567,0.00410171,0.99589829
3.01467231,0.00402179,0.99597821
3.01592895,0.00394265,0.99605735
3.01718558,0.00386429,0.99613571
3.01844222,0.00378672,0.99621328
3.01969886,0.00370993,0.99629007
3.0209555,0.00363392,0.99636608
3.02221213,0.0035587,0.9964413
3.02346877,0.00348426,0.99651574
3.02472541,0.0034106,0.9965894
3.02598204,0.00333773,0.99666227
3.02723868,0.00326565,0.99673435
3.02849532,0.00319434,0.99680566
3.02975196,0.00312383,0.99687617
3.03100859,0.00305409,0.99694591
3.03226523,0.00298515,0.99701485
3.03352187,0.00291698,0.99708302
3.0347785,0.0028496,0.9971504
3.03603514,0.00278301,0.99721699
3.03729178,0.0027172,0.9972828
3.03854841,0.00265218,0.99734782
3.03980505,0.00258794,0.99741206
3.04106169,0.00252449,0.99747551
3.04231833,0.00246183,0.99753817
3.04357496,0.00239994,0.99760006
3.0448316,0.00233885,0.99766115
3.04608824,0.00227854,0.99772146
3.04734487,0.00221902,0.99778098
3.04860151,0.00216028,0.99783972
3.04985815,0.00210233,0.99789767
3.05111479,0.00204517,0.99795483
3.05237142,0.00198879,0.99801121
3.05362806,0.0019332,0.9980668
3.0548847,0.00187839,0.99812161
3.05614133,0.00182437,0.99817563
3.05739797,0.00177114,0.99822886
3.05865461,0.00171869,0.99828131
3.05991124,0.00166704,0.99833296
3.06116788,0.00161616,0.99838384
3.06242452,0.00156608,0.99843392
3.06368116,0.00151678,0.99848322
3.06493779,0.00146827,0.99853173
3.06619443,0.00142055,0.99857945
3.06745107,0.00137361,0.99862639
3.0687077,0.00132747,0.99867253
3.06996434,0.00128211,0.99871789
3.07122098,0.00123753,0.99876247
3.07247762,0.00119375,0.99880625
3.07373425,0.00115075,0.99884925
3.07499089,0.00110854,0.99889146
3.07624753,0.00106712,0.99893288
3.07750416,0.00102648,0.99897352
3.0787608,0.00098664,0.99901336
3.08001744,0.00094758,0.99905242
3.08127407,0.00090931,0.99909069
3.08253071,0.00087182,0.99912818
3.08378735,0.00083513,0.99916487
3.08504399,0.00079922,0.99920078
3.08630062,0.00076411,0.99923589
3.08755726,0.00072978,0.99927022
3.0888139,0.00069624,0.99930376
3.09007053,0.00066349,0.99933651
3.09132717,0.00063152,0.99936848
3.09258381,0.00060035,0.99939965
3.09384045,0.00056996,0.99943004
3.09509708,0.00054036,0.99945964
3.09635372,0.00051155,0.99948845
3.09761036,0.00048353,0.99951647
3.09886699,0.0004563,0.9995437
3.10012363,0.00042986,0.99957014
3.10138027,0.0004042,0.9995958
3.1026369,0.00037934,0.99962066
3.10389354,0.00035526,0.99964474
3.10515018,0.00033198,0.99966802
3.10640682,0.00030948,0.99969052
3.10766345,0.00028777,0.99971223
3.10892009,0.00026685,0.99973315
3.11017673,0.00024672,0.99975328
3.11143336,0.00022738,0.99977262
3.11269,0.00020883,0.99979117
3.11394664,0.00019106,0.99980894
3.11520328,0.00017409,0.99982591
3.11645991,0.00015791,0.99984209
3.11771655,0.00014251,0.99985749
3.11897319,0.0001279,0.9998721
3.12022982,0.00011409,0.99988591
3.12148646,0.00010106,0.99989894
3.1227431,8.882e-05,0.99991118
3.12399973,7.738e-05,0.99992262
3.12525637,6.672e-05,0.99993328
3.12651301,5.685e-05,0.99994315
3.12776965,4.777e-05,0.99995223
3.12902628,3.948e-05,0.99996052
3.13028292,3.198e-05,0.99996802
3.13153956,2.527e-05,0.99997473
3.13279619,1.934e-05,0.99998066
3.13405283,1.421e-05,0.99998579
3.13530947,9.87e-06,0.99999013
3.13656611,6.32e-06,0.99999368
3.13782274,3.55e-06,0.99999645
3.13907938,1.58e-06,0.99999842
3.14033602,3.9e-07,0.99999961
3.14159265,0.0,1.0
3.14284929,3.9e-07,0.99999961
3.14410593,1.58e-06,0.99999842
3.14536256,3.55e-06,0.99999645
3.1466192,6.32e-06,0.99999368
3.14787584,9.87e-06,0.99999013
3.14913248,1.421e-05,0.99998579
3.15038911,1.934e-05,0.99998066
3.15164575,2.527e-05,0.99997473
3.15290239,3.198e-05,0.99996802
3.15415902,3.948e-05,0.99996052
3.15541566,4.777e-05,0.99995223
3.1566723,5.685e-05,0.99994315
3.15792894,6.672e-05,0.99993328
3.15918557,7.738e-05,0.99992262
3.16044221,8.882e-05,0.99991118
3.16169885,0.00010106,0.99989894
3.16295548,0.00011409,0.99988591
3.16421212,0.0001279,0.9998721
3.16546876,0.00014251,0.99985749
3.16672539,0.00015791,0.99984209
3.16798203,0.00017409,0.99982591
3.16923867,0.00019106,0.99980894
3.17049531,0.00020883,0.99979117
3.17175194,0.00022738,0.99977262
3.17300858,0.00024672,0.99975328
3.17426522,0.00026685,0.99973315
3.17552185,0.00028777,0.99971223
3.17677849,0.00030948,0.99969052
3.17803513,0.00033198,0.99966802
3.17929177,0.00035526,0.99964474
3.1805484,0.00037934,0.99962066
3.18180504,0.0004042,0.9995958
3.18306168,0.00042986,0.99957014
3.18431831,0.0004563,0.9995437
3.18557495,0.00048353,0.99951647
3.18683159,0.00051155,0.99948845
3.18808822,0.00054036,0.99945964
3.18934486,0.00056996,0.99943004
3.1906015,0.00060035,0.99939965
3.19185814,0.00063152,0.99936848
3.19311477,0.00066349,0.99933651
3.19437141,0.00069624,0.99930376
3.19562805,0.00072978,0.99927022
3.19688468,0.00076411,0.99923589
3.19814132,0.00079922,0.99920078
3.19939796,0.00083513,0.99916487
3.2006546,0.00087182,0.99912818
3.20191123,0.00090931,0.99909069
3.20316787,0.00094758,0.99905242
3.20442451,0.00098664,0.99901336
3.20568114,0.00102648,0.99897352
3.20693778,0.00106712,0.99893288
3.20819442,0.00110854,0.99889146
3.20945105,0.00115075,0.99884925
3.21070769,0.00119375,0.99880625
3.21196433,0.00123753,0.99876247
3.21322097,0.00128211,0.99871789
3.2144776,0.00132747,0.99867253
3.21573424,0.00137361,0.99862639
3.21699088,0.00142055,0.99857945
3.21824751,0.00146827,0.99853173
3.21950415,0.00151678,0.99848322
3.22076079,0.00156608,0.99843392
3.22201743,0.00161616,0.99838384
3.22327406,0.00166704,0.99833296
3.2245307,0.00171869,0.99828131
3.22578734,0.00177114,0.99822886
3.22704397,0.00182437,0.99817563
3.22830061,0.00187839,0.99812161
3.22955725,0.0019332,0.9980668
3.23081388,0.00198879,0.99801121
3.23207052,0.00204517,0.99795483
3.23332716,0.00210233,0.99789767
3.2345838,0.00216028,0.99783972
3.23584043,0.00221902,0.99778098
3.23709707,0.00227854,0.99772146
3.23835371,0.00233885,0.99766115
3.23961034,0.00239994,0.99760006
3.24086698,0.00246183,0.99753817
3.24212362,0.00252449,0.99747551
3.24338026,0.00258794,0.99741206
3.24463689,0.00265218,0.99734782
3.24589353,0.0027172,0.9972828
3.24715017,0.00278301,0.99721699
3.2484068,0.0028496,0.9971504
3.24966344,0.00291698,0.99708302
3.25092008,0.00298515,0.99701485
3.25217671,0.00305409,0.99694591
3.25343335,0.00312383,0.99687617
3.25468999,0.00319434,0.99680566
3.25594663,0.00326565,0.99673435
3.25720326,0.00333773,0.99666227
3.2584599,0.0034106,0.9965894
3.25971654,0.00348426,0.99651574
3.26097317,0.0035587,0.9964413
3.26222981,0.00363392,0.99636608
3.26348645,0.00370993,0.99629007
3.26474309,0.00378672,0.99621328
3.26599972,0.00386429,0.99613571
3.26725636,0.00394265,0.99605735
3.268513,0.00402179,0.99597821
3.26976963,0.00410171,0.99589829
3.27102627,0.00418242,0.99581758
3.27228291,0.00426391,0.99573609
3.27353955,0.00434618,0.99565382
3.27479618,0.00442924,0.99557076
3.27605282,0.00451308,0.99548692
3.27730946,0.0045977,0.9954023
3.27856609,0.0046831,0.9953169
3.27982273,0.00476929,0.99523071
3.28107937,0.00485625,0.99514375
3.282336,0.004944,0.995056
3.28359264,0.00503253,0.99496747
3.28484928,0.00512185,0.99487815
3.28610592,0.00521194,0.99478806
3.28736255,0.00530282,0.99469718
3.28861919,0.00539447,0.99460553
3.28987583,0.00548691,0.99451309
3.29113246,0.00558013,0.99441987
3.2923891,0.00567413,0.99432587
3.29364574,0.00576891,0.99423109
3.29490238,0.00586447,0.99413553
3.29615901,0.00596081,0.99403919
3.29741565,0.00605793,0.99394207
3.29867229,0.00615583,0.99384417
3.29992892,0.00625451,0.99374549
3.30118556,0.00635397,0.99364603
3.3024422,0.00645421,0.99354579
3.30369883,0.00655523,0.99344477
3.30495547,0.00665703,0.99334297
3.30621211,0.00675961,0.99324039
3.30746875,0.00686296,0.99313704
3.30872538,0.0069671,0.9930329
3.30998202,0.00707201,0.99292799
3.31123866,0.0071777,0.9928223
3.31249529,0.00728417,0.99271583
3.31375193,0.00739142,0.99260858
3.31500857,0.00749945,0.99250055
3.31626521,0.00760825,0.99239175
3.31752184,0.00771783,0.99228217
3.31877848,0.00782819,0.99217181
3.32003512,0.00793933,0.99206067
3.32129175,0.00805124,0.99194876
3.32254839,0.00816393,0.99183607
3.32380503,0.0082774,0.9917226
3.32506166,0.00839164,0.99160836
3.3263183,0.00850666,0.99149334
3.32757494,0.00862246,0.99137754
3.32883158,0.00873903,0.99126097
3.33008821,0.00885637,0.99114363
3.33134485,0.0089745,0.9910255
3.33260149,0.0090934,0.9909066
3.33385812,0.00921307,0.99078693
3.33511476,0.00933352,0.99066648
3.3363714,0.00945474,0.99054526
3.33762804,0.00957674,0.99042326
3.33888467,0.00969951,0.99030049
3.34014131,0.00982306,0.99017694
3.34139795,0.00994738,0.99005262
3.34265458,0.01007247,0.98992753
3.34391122,0.01019834,0.98980166
3.34516786,0.01032498,0.98967502
3.34642449,0.0104524,0.9895476
3.34768113,0.01058059,0.98941941
3.34893777,0.01070955,0.98929045
3.35019441,0.01083928,0.98916072
3.35145104,0.01096979,0.98903021
3.35270768,0.01110107,0.98889893
3.35396432,0.01123312,0.98876688
3.35522095,0.01136594,0.98863406
3.35647759,0.01149953,0.98850047
3.35773423,0.0116339,0.9883661
3.35899087,0.01176903,0.98823097
3.3602475,0.01190494,0.98809506
3.36150414,0.01204162,0.98795838
3.36276078,0.01217907,0.98782093
3.36401741,0.01231729,0.98768271
3.36527405,0.01245628,0.98754372
3.36653069,0.01259603,0.98740397
3.36778732,0.01273656,0.98726344
3.36904396,0.01287786,0.98712214
3.3703006,0.01301993,0.98698007
3.37155724,0.01316277,0.98683723
3.37281387,0.01330637,0.98669363
3.37407051,0.01345074,0.98654926
3.37532715,0.01359589,0.98640411
3.37658378,0.0137418,0.9862582
3.37784042,0.01388847,0.98611153
3.37909706,0.01403592,0.98596408
3.3803537,0.01418413,0.98581587
3.38161033,0.01433311,0.98566689
3.38286697,0.01448286,0.98551714
3.38412361,0.01463337,0.98536663
3.38538024,0.01478466,0.98521534
3.38663688,0.0149367,0.9850633
3.38789352,0.01508951,0.98491049
3.38915015,0.01524309,0.98475691
3.39040679,0.01539744,0.98460256
3.39166343,0.01555255,0.98444745
3.39292007,0.01570842,0.98429158
3.3941767,0.01586506,0.98413494
3.39543334,0.01602246,0.98397754
3.39668998,0.01618063,0.98381937
3.39794661,0.01633956,0.98366044
3.39920325,0.01649926,0.98350074
3.40045989,0.01665972,0.98334028
3.40171653,0.01682094,0.98317906
3.40297316,0.01698292,0.98301708
3.4042298,0.01714567,0.98285433
3.40548644,0.01730918,0.98269082
3.40674307,0.01747345,0.98252655
3.40799971,0.01763849,0.98236151
3.40925635,0.01780428,0.98219572
3.41051298,0.01797084,0.98202916
3.41176962,0.01813816,0.98186184
3.41302626,0.01830624,0.98169376
3.4142829,0.01847508,0.98152492
3.41553953,0.01864468,0.98135532
3.41679617,0.01881504,0.98118496
3.41805281,0.01898616,0.98101384
3.41930944,0.01915804,0.98084196
3.42056608,0.01933068,0.98066932
3.42182272,0.01950408,0.98049592
3.42307936,0.01967824,0.98032176
3.42433599,0.01985316,0.98014684
3.42559263,0.02002883,0.97997117
3.42684927,0.02020526,0.97979474
3.4281059,0.02038245,0.97961755
3.42936254,0.0205604,0.9794396
3.43061918,0.02073911,0.97926089
3.43187581,0.02091857,0.97908143
3.43313245,0.02109878,0.97890122
3.43438909,0.02127976,0.97872024
3.43564573,0.02146149,0.97853851
3.43690236,0.02164397,0.97835603
3.438159,0.02182722,0.97817278
3.43941564,0.02201121,0.97798879
3.44067227,0.02219596,0.97780404
3.44192891,0.02238147,0.97761853
3.44318555,0.02256773,0.97743227
3.44444219,0.02275474,0.97724526
3.44569882,0.02294251,0.97705749
3.44695546,0.02313103,0.97686897
3.4482121,0.0233203,0.9766797
3.44946873,0.02351033,0.97648967
3.45072537,0.02370111,0.97629889
3.45198201,0.02389264,0.97610736
3.45323864,0.02408492,0.97591508
3.45449528,0.02427796,0.97572204
3.45575192,0.02447174,0.97552826
3.45700856,0.02466628,0.97533372
3.45826519,0.02486157,0.97513843
3.45952183,0.0250576,0.9749424
3.46077847,0.02525439,0.97474561
3.4620351,0.02545193,0.97454807
3.46329174,0.02565021,0.97434979
3.46454838,0.02584925,0.97415075
3.46580502,0.02604903,0.97395097
3.46706165,0.02624957,0.97375043
3.46831829,0.02645085,0.97354915
3.46957493,0.02665288,0.97334712
3.47083156,0.02685565,0.97314435
3.4720882,0.02705918,0.97294082
3.47334484,0.02726345,0.97273655
3.47460147,0.02746846,0.97253154
3.47585811,0.02767423,0.97232577
3.47711475,0.02788073,0.97211927
3.47837139,0.02808799,0.97191201
3.47962802,0.02829599,0.97170401
3.48088466,0.02850473,0.97149527
3.4821413,0.02871422,0.97128578
3.48339793,0.02892445,0.97107555
3.48465457,0.02913543,0.97086457
3.48591121,0.02934715,0.97065285
3.48716785,0.02955962,0.97044038
3.48842448,0.02977282,0.97022718
3.48968112,0.02998677,0.97001323
3.49093776,0.03020146,0.96979854
3.49219439,0.0304169,0.9695831
3.49345103,0.03063307,0.96936693
3.49470767,0.03084999,0.96915001
3.4959643,0.03106764,0.96893236
3.49722094,0.03128604,0.96871396
3.49847758,0.03150518,0.96849482
3.49973422,0.03172506,0.96827494
3.50099085,0.03194567,0.96805433
3.50224749,0.03216703,0.96783297
3.50350413,0.03238912,0.96761088
3.50476076,0.03261196,0.96738804
3.5060174,0.03283553,0.96716447
3.50727404,0.03305984,0.96694016
3.50853068,0.03328488,0.96671512
3.50978731,0.03351067,0.96648933
3.51104395,0.03373719,0.96626281
3.51230059,0.03396444,0.96603556
3.51355722,0.03419244,0.96580756
3.51481386,0.03442116,0.96557884
3.5160705,0.03465063,0.96534937
3.51732713,0.03488082,0.96511918
3.51858377,0.03511176,0.96488824
3.51984041,0.03534342,0.96465658
3.52109705,0.03557582,0.96442418
3.52235368,0.03580896,0.96419104
3.52361032,0.03604282,0.96395718
3.52486696,0.03627742,0.96372258
3.52612359,0.03651275,0.96348725
3.52738023,0.03674882,0.96325118
3.52863687,0.03698561,0.96301439
3.52989351,0.03722314,0.96277686
3.53115014,0.0374614,0.9625386
3.53240678,0.03770038,0.96229962
3.53366342,0.0379401,0.9620599
3.53492005,0.03818055,0.96181945
3.53617669,0.03842172,0.96157828
3.53743333,0.03866363,0.96133637
3.53868997,0.03890626,0.96109374
3.5399466,0.03914963,0.96085037
3.54120324,0.03939372,0.96060628
3.54245988,0.03963853,0.96036147
3.54371651,0.03988408,0.96011592
3.54497315,0.04013035,0.95986965
3.54622979,0.04037734,0.95962266
3.54748642,0.04062507,0.95937493
3.54874306,0.04087351,0.95912649
3.5499997,0.04112269,0.95887731
3.55125634,0.04137258,0.95862742
3.55251297,0.04162321,0.95837679
3.55376961,0.04187455,0.95812545
3.55502625,0.04212662,0.95787338
3.55628288,0.04237941,0.95762059
3.55753952,0.04263293,0.95736707
3.55879616,0.04288717,0.95711283
3.5600528,0.04314212,0.95685788
3.56130943,0.0433978,0.9566022
3.56256607,0.04365421,0.95634579
3.56382271,0.04391133,0.95608867
3.56507934,0.04416917,0.95583083
3.56633598,0.04442773,0.95557227
3.56759262,0.04468701,0.95531299
3.56884925,0.04494701,0.95505299
3.57010589,0.04520773,0.95479227
3.57136253,0.04546917,0.95453083
3.57261917,0.04573133,0.95426867
3.5738758,0.0459942,0.9540058
3.57513244,0.04625779,0.95374221
3.57638908,0.04652209,0.95347791
3.57764571,0.04678712,0.95321288
3.57890235,0.04705285,0.95294715
3.58015899,0.04731931,0.95268069
3.58141563,0.04758647,0.95241353
3.58267226,0.04785436,0.95214564
3.5839289,0.04812295,0.95187705
3.58518554,0.04839226,0.95160774
3.58644217,0.04866228,0.95133772
3.58769881,0.04893302,0.95106698
3.58895545,0.04920447,0.95079553
3.59021208,0.04947663,0.95052337
3.59146872,0.0497495,0.9502505
3.59272536,0.05002308,0.94997692
3.593982,0.05029737,0.94970263
3.59523863,0.05057238,0.94942762
3.59649527,0.05084809,0.94915191
3.59775191,0.05112451,0.94887549
3.59900854,0.05140164,0.94859836
3.60026518,0.05167948,0.94832052
3.60152182,0.05195803,0.94804197
3.60277846,0.05223728,0.94776272
3.60403509,0.05251725,0.94748275
3.60529173,0.05279791,0.94720209
3.60654837,0.05307929,0.94692071
3.607805,0.05336137,0.94663863
3.60906164,0.05364415,0.94635585
3.61031828,0.05392764,0.94607236
3.61157491,0.05421184,0.94578816
3.61283155,0.05449674,0.94550326
3.61408819,0.05478234,0.94521766
3.61534483,0.05506865,0.94493135
3.61660146,0.05535565,0.94464435
3.6178581,0.05564336,0.94435664
3.61911474,0.05593178,0.94406822
3.62037137,0.05622089,0.94377911
3.62162801,0.0565107,0.9434893
3.62288465,0.05680122,0.94319878
3.62414129,0.05709243,0.94290757
3.62539792,0.05738434,0.94261566
3.62665456,0.05767696,0.94232304
3.6279112,0.05797027,0.94202973
3.62916783,0.05826428,0.94173572
3.63042447,0.05855898,0.94144102
3.63168111,0.05885439,0.94114561
3.63293774,0.05915049,0.94084951
3.63419438,0.05944728,0.94055272
3.63545102,0.05974478,0.94025522
3.63670766,0.06004296,0.93995704
3.63796429,0.06034184,0.93965816
3.63922093,0.06064142,0.93935858
3.64047757,0.06094169,0.93905831
3.6417342,0.06124265,0.93875735
3.64299084,0.06154431,0.93845569
3.64424748,0.06184666,0.93815334
3.64550412,0.0621497,0.9378503
3.64676075,0.06245343,0.93754657
3.64801739,0.06275786,0.93724214
3.64927403,0.06306297,0.93693703
3.65053066,0.06336877,0.93663123
3.6517873,0.06367527,0.93632473
3.65304394,0.06398245,0.93601755
3.65430057,0.06429032,0.93570968
3.65555721,0.06459888,0.93540112
3.65681385,0.06490812,0.93509188
3.65807049,0.06521806,0.93478194
3.65932712,0.06552868,0.93447132
3.66058376,0.06583998,0.93416002
3.6618404,0.06615197,0.93384803
3.66309703,0.06646465,0.93353535
3.66435367,0.06677801,0.93322199
3.66561031,0.06709206,0.93290794
3.66686695,0.06740678,0.93259322
3.66812358,0.0677222,0.9322778
3.66938022,0.06803829,0.93196171
3.67063686,0.06835507,0.93164493
3.67189349,0.06867253,0.93132747
3.67315013,0.06899067,0.93100933
3.67440677,0.06930949,0.93069051
3.6756634,0.06962899,0.93037101
3.67692004,0.06994917,0.93005083
3.67817668,0.07027003,0.92972997
3.67943332,0.07059156,0.92940844
3.68068995,0.07091378,0.92908622
3.68194659,0.07123667,0.92876333
3.68320323,0.07156024,0.92843976
3.68445986,0.07188449,0.92811551
3.6857165,0.07220941,0.92779059
3.68697314,0.07253501,0.92746499
3.68822978,0.07286128,0.92713872
3.68948641,0.07318823,0.92681177
3.69074305,0.07351585,0.92648415
3.69199969,0.07384415,0.92615585
3.69325632,0.07417312,0.92582688
3.69451296,0.07450276,0.92549724
3.6957696,0.07483307,0.92516693
3.69702623,0.07516406,0.92483594
3.69828287,0.07549571,0.92450429
3.69953951,0.07582804,0.92417196
3.70079615,0.07616103,0.92383897
3.70205278,0.0764947,0.9235053
3.70330942,0.07682903,0.92317097
3.70456606,0.07716403,0.92283597
3.70582269,0.0774997,0.9225003
3.70707933,0.07783604,0.92216396
3.70833597,0.07817304,0.92182696
3.70959261,0.07851071,0.92148929
3.71084924,0.07884904,0.92115096
3.71210588,0.07918804,0.92081196
3.71336252,0.07952771,0.92047229
3.71461915,0.07986804,0.92013196
3.71587579,0.08020903,0.91979097
3.71713243,0.08055068,0.91944932
3.71838906,0.080893,0.919107
3.7196457,0.08123598,0.91876402
3.72090234,0.08157962,0.91842038
3.72215898,0.08192392,0.91807608
3.72341561,0.08226888,0.91773112
3.72467225,0.0826145,0.9173855
3.72592889,0.08296078,0.91703922
3.72718552,0.08330772,0.91669228
3.72844216,0.08365532,0.91634468
3.7296988,0.08400357,0.91599643
3.73095544,0.08435248,0.91564752
3.73221207,0.08470205,0.91529795
3.73346871,0.08505227,0.91494773
3.73472535,0.08540315,0.91459685
3.73598198,0.08575468,0.91424532
3.73723862,0.08610687,0.91389313
3.73849526,0.08645971,0.91354029
3.73975189,0.08681321,0.91318679
3.74100853,0.08716735,0.91283265
3.74226517,0.08752215,0.91247785
3.74352181,0.0878776,0.9121224
3.74477844,0.0882337,0.9117663
3.74603508,0.08859045,0.91140955
3.74729172,0.08894785,0.91105215
3.74854835,0.0893059,0.9106941
3.74980499,0.0896646,0.9103354
3.75106163,0.09002395,0.90997605
3.75231827,0.09038394,0.90961606
3.7535749,0.09074458,0.90925542
3.75483154,0.09110587,0.90889413
3.75608818,0.0914678,0.9085322
3.75734481,0.09183037,0.90816963
3.75860145,0.0921936,0.9078064
3.75985809,0.09255746,0.90744254
3.76111472,0.09292197,0.90707803
3.76237136,0.09328712,0.90671288
3.763628,0.09365292,0.90634708
3.76488464,0.09401935,0.90598065
3.76614127,0.09438643,0.90561357
3.76739791,0.09475415,0.90524585
3.76865455,0.09512251,0.90487749
3.76991118,0.0954915,0.9045085
3.77116782,0.09586114,0.90413886
3.77242446,0.09623141,0.90376859
3.7736811,0.09660232,0.90339768
3.77493773,0.09697387,0.90302613
3.77619437,0.09734606,0.90265394
3.77745101,0.09771888,0.90228112
3.77870764,0.09809233,0.90190767
3.77996428,0.09846642,0.90153358
3.78122092,0.09884115,0.90115885
3.78247755,0.09921651,0.90078349
3.78373419,0.0995925,0.9004075
3.78499083,0.09996912,0.90003088
3.78624747,0.10034638,0.89965362
3.7875041,0.10072426,0.89927574
3.78876074,0.10110278,0.89889722
3.79001738,0.10148193,0.89851807
3.79127401,0.1018617,0.8981383
3.79253065,0.10224211,0.89775789
3.79378729,0.10262314,0.89737686
3.79504393,0.1030048,0.8969952
3.79630056,0.10338709,0.89661291
3.7975572,0.10377,0.89623
3.79881384,0.10415354,0.89584646
3.80007047,0.1045377,0.8954623
3.80132711,0.10492249,0.89507751
3.80258375,0.10530791,0.89469209
3.80384038,0.10569394,0.89430606
3.80509702,0.1060806,0.8939194
3.80635366,0.10646788,0.89353212
3.8076103,0.10685578,0.89314422
3.80886693,0.10724431,0.89275569
3.81012357,0.10763345,0.89236655
3.81138021,0.10802321,0.89197679
3.81263684,0.10841359,0.89158641
3.81389348,0.10880459,0.89119541
3.81515012,0.10919621,0.89080379
3.81640676,0.10958845,0.89041155
3.81766339,0.1099813,0.8900187
3.81892003,0.11037477,0.88962523
3.82017667,0.11076885,0.88923115
3.8214333,0.11116355,0.88883645
3.82268994,0.11155886,0.88844114
3.82394658,0.11195478,0.88804522
3.82520322,0.11235132,0.88764868
3.82645985,0.11274847,0.88725153
3.82771649,0.11314623,0.88685377
3.82897313,0.1135446,0.8864554
3.83022976,0.11394359,0.88605641
3.8314864,0.11434318,0.88565682
3.83274304,0.11474338,0.88525662
3.83399967,0.11514419,0.88485581
3.83525631,0.11554561,0.88445439
3.83651295,0.11594763,0.88405237
3.83776959,0.11635026,0.88364974
3.83902622,0.1167535,0.8832465
3.84028286,0.11715734,0.88284266
3.8415395,0.11756178,0.88243822
3.84279613,0.11796683,0.88203317
3.84405277,0.11837249,0.88162751
3.84530941,0.11877874,0.88122126
3.84656605,0.1191856,0.8808144
3.84782268,0.11959306,0.88040694
3.84907932,0.12000112,0.87999888
3.85033596,0.12040978,0.87959022
3.85159259,0.12081904,0.87918096
3.85284923,0.1212289,0.8787711
3.85410587,0.12163936,0.87836064
3.8553625,0.12205041,0.87794959
3.85661914,0.12246206,0.87753794
3.85787578,0.12287431,0.87712569
3.85913242,0.12328715,0.87671285
3.86038905,0.12370059,0.87629941
3.86164569,0.12411462,0.87588538
3.86290233,0.12452925,0.87547075
3.86415896,0.12494447,0.87505553
3.8654156,0.12536028,0.87463972
3.86667224,0.12577668,0.87422332
3.86792888,0.12619367,0.87380633
3.86918551,0.12661125,0.87338875
3.87044215,0.12702943,0.87297057
3.87169879,0.12744819,0.87255181
3.87295542,0.12786754,0.87213246
3.87421206,0.12828748,0.87171252
3.8754687,0.128708,0.871292
3.87672533,0.12912911,0.87087089
3.87798197,0.12955081,0.87044919
3.87923861,0.12997309,0.87002691
3.88049525,0.13039596,0.86960404
3.88175188,0.13081941,0.86918059
3.88300852,0.13124344,0.86875656
3.88426516,0.13166806,0.86833194
3.88552179,0.13209325,0.86790675
3.88677843,0.13251903,0.86748097
3.88803507,0.13294539,0.86705461
3.88929171,0.13337233,0.86662767
3.89054834,0.13379984,0.86620016
3.89180498,0.13422794,0.86577206
3.89306162,0.13465661,0.86534339
3.89431825,0.13508586,0.86491414
3.89557489,0.13551569,0.86448431
3.89683153,0.13594609,0.86405391
3.89808816,0.13637706,0.86362294
3.8993448,0.13680861,0.86319139
